,title,rating,metascore,publisher,review
1026,Marmaduke,4.2,50,Philadelphia Inquirer," As doggy movies go, this one gets two paws out of four. "
1027,Marmaduke,4.2,40,Variety," With extended closing credits, Marmaduke clocks in at 88 minutes and feels longer. "
1028,Marmaduke,4.2,38,Orlando Sentinel, A dull but harmless big-screen comedy aimed at the youngest movie goers. 
1029,Marmaduke,4.2,30,The Hollywood Reporter, One thing Marmaduke does have in common with the earlier Disney titles is a blessed scarcity of crass bodily-function gags that often pass as family comedy. 
1030,Marmaduke,4.2,25,St. Louis Post-Dispatch," ""Beverly Hills Chihuahua,"" we owe you an apology. Among talking-dog movies, Marmaduke is the runt of the litter. "
1031,Marmaduke,4.2,25,The A.V. Club," Marmaduke saves its farts for the beginning and end, but the stink carries through the whole movie. "
1032,Marmaduke,4.2,20,Boxoffice Magazine," Very small children may well take a shine to the big, goofy dog and his furry friends, but parents and older siblings will be left squirming in their seats at a bland, predictable blend of bad comedy and sentimentality. "
1033,Marmaduke,4.2,12,Boston Globe, We’ve just been treated like a fire hydrant. 
1034,Area 51,4.2,50,The A.V. Club," Though Peli stages a few fun and creepy effects shots, nothing that happens here couldn’t be surmised from simply reading the film’s title. "
1035,Area 51,4.2,38,RogerEbert.com," To be fair, the slow burn does eventually catch fire and there’s lots of screaming and heavy breathing and dark tunnels and running and what-not. The relatively tense final half-hour is clearly the reason that very smart producer Jason Blum thought this would be a solid follow-up to “Paranormal Activity.” It’s that first hour that is the reason it took six years to (barely) get released. "
1036,Area 51,4.2,30,We Got This Covered," Area 51 is everything that's wrong with not only found footage films, but also weak-minded sci-fi thrillers that think crazed talking heads and fuzzy shadows are scary enough. "
1037,Area 51,4.2,20,The Hollywood Reporter," Tedious, visually unsatisfying, poorly acted and narratively disjointed, Area 51 is a textbook example of directorial sophomore slump. "
1038,The Devil Inside,4.2,58,Entertainment Weekly," While this religio-horror effort does contain some nice scares, and a memorably unnerving turn from Crowley, The Devil Inside's biggest shock arrives when it abruptly ends - just as it hits its stride. The result is a found-footage movie whose third act remains missing. "
1039,The Devil Inside,4.2,50,Variety," Despite the palpable air of deja vu that hangs over it like a light fog, The Devil Inside generates a fair amount of suspense during sizable swaths of its familiar but serviceable exorcism-centric scenario. "
1040,The Devil Inside,4.2,50,The Globe and Mail (Toronto), All hell breaks loose and it's a heck of a lot of fun to watch. 
1041,The Devil Inside,4.2,40,Boxoffice Magazine, The mother/daughter drama should have played a bigger part in this film as the 87-minute runtime passes quickly and leaves us feeling utterly short-changed. 
1042,The Devil Inside,4.2,40,Movieline," The reality of The Devil Inside is that it's a half-hearted patchwork of ideas blatantly lifted from better films, with characters who have to act increasingly foolish in order to allow the action to go forward and an ending so anticlimactic and abrupt that the audience at the screening I attended erupted in enraged boos as the credits rolled. "
1043,The Devil Inside,4.2,38,Slant Magazine," The film's contradictory and nullifying dilemma of wanting to be both scripted and vérité at once, a plight that affects so much contemporary TV, is temporarily quelled in heated scenes of curse-laden levitation and Linda Blair contortion, which dutifully deliver the scares. "
1044,The Devil Inside,4.2,30,The Hollywood Reporter," Never gets off the ground, trotting out the same predictable twisting heads and psycho-babble without a whiff of originality or discernible visual flair. As a result, the would-be thriller proves as scary and unsettling as a slab of devil's food cake - only considerably less satisfying. "
1045,The Devil Inside,4.2,25,Chicago Tribune," The Devil Inside joins a long, woozy-camera parade of found-footage scare pictures, among them ""The Blair Witch Project,"" the ""Paranormal Activity"" films and certain wedding videos that won't go away. "
1046,The Devil Inside,4.2,20,The New York Times," The scariest thing about The Devil Inside is that a major studio like Paramount Pictures, which is distributing it, may be able to squeeze more profit out of a tedious, tediously exhausted subgenre that was already creatively tapped out when ""The Blair Witch Project"" spooked audiences more than a decade ago. "
1047,The Devil Inside,4.2,0,The A.V. Club," The hilariously convoluted thriller contains all the elements for a wacky parody of exorcism movies, except a sense of humor about itself: The Devil Inside never acknowledges its innate ridiculousness, so the laughs are unintentional. "
1048,A Wrinkle in Time,4.2,70,TheWrap," Awash in bold colors, bright patterns and ebullient kids, director Ava DuVernay’s new take on A Wrinkle in Time dazzles its way across time and space even if it doesn’t quite stick the landing. "
1049,A Wrinkle in Time,4.2,67,IGN," A Wrinkle in Time is ambitious, hopeful, and imaginative, but it’s also messy, overwrought, and oddly paced. "
1050,A Wrinkle in Time,4.2,58,IndieWire," It almost doesn’t matter that the movie is too emotionally prescriptive to have any real power, or too high on imagination to leave any room for wonder; DuVernay evinces such faith in who she is and what she’s doing that “A Wrinkle in Time” remains true to itself even when everything on screen reads false. "
1051,A Wrinkle in Time,4.2,50,The Hollywood Reporter," Only the faintest glimmers of genuine, earned emotion pierce through the layers of intense calculation that encumber Ava DuVernay's A Wrinkle in Time. "
1052,A Wrinkle in Time,4.2,50,Variety," A Wrinkle in Time is wildly uneven, weirdly suspenseless, and tonally all over the place, relying on wall-to-wall music to supply the missing emotional connection and trowel over huge plot holes. "
1053,A Wrinkle in Time,4.2,50,Slant Magazine," The film may involve the instant movement among unfathomable distances and the shattered limits of space and time, but it’s only Storm Reid's character who feels multidimensional. "
1054,A Wrinkle in Time,4.2,42,Tampa Bay Times," DuVernay finds herself in the unenviable position of being both the right and wrong person for an important job. A Wrinkle in Time is gratifying for what it is, a step forward for creative women of color, and so disappointing for what it turns out to be. "
1055,A Wrinkle in Time,4.2,40,The Guardian," The film is tentative and over-protective, as though it’s terrified that a story empowering kids to help good battle evil could give someone a nightmare. It reduces the whole universe to one girl’s self-esteem. "
1056,A Wrinkle in Time,4.2,40,ScreenCrush, It’s honestly a little baffling how so many good choices could produce something so frustrating. 
1057,A Wrinkle in Time,4.2,38,Movie Nation," Which is a big build-up to essentially saying, “This movie’s a stiff.” "
1058,The Gallows,4.2,63,Chicago Tribune," Lofing and Cluff certainly know the found-footage ropes, and the tropes; we'll see if their next project reveals a little more imagination. "
1059,The Gallows,4.2,50,Entertainment Weekly," This is another found-footage movie that, with a little art direction and some actual cinematography, could easily have been a decent little terrorizer. Instead, it comes mostly unglued thanks to its hacky gimmick. "
1060,The Gallows,4.2,40,The Hollywood Reporter, Any film that tries to revive this technique needs a clever story or unusual filmmaking ingenuity to stand out from the crowd. The Gallows has neither. It has enough mild scares to captivate the under-25 crowd. 
1061,The Gallows,4.2,38,Slant Magazine, The film is sstrictly a high-tech spin on one of those Scary Stories to Tell in the Dark. 
1062,The Gallows,4.2,35,TheWrap, The Gallows is not without thrills. What it lacks is the thrill of the chase. 
1063,The Gallows,4.2,33,The A.V. Club, Making audiences care about the characters is always a more effective fear-generating strategy than just knocking off a bunch of dimwits in the dark. 
1064,The Gallows,4.2,30,Screen International, The Gallows offers up few new ideas and very few genuine scares. 
1065,The Gallows,4.2,25,Movie Nation," If you’re not laughing at this, early and often, you’re made of sterner stuff than the players they paid to show up for this, but didn’t. "
1066,The Gallows,4.2,20,New York Daily News," Sorry, but this kind of high-school horror was old when Jamie Lee Curtis was young. All the ugly, shaky, night-vision camerawork in the world will not make it seem fresh. Or remotely scary. "
1067,The Gallows,4.2,0,Austin Chronicle, The Gallows offers exactly none of the frisson or pleasure of a found-footage film done right. 
1068,Vice,4.2,50,The A.V. Club," Bad doesn’t have to mean boring. Case in point: Vice, a bargain-bin high-concept sci-fi thriller full of Joel Schumacher-esque canted Steadicam moves, leaden expository dialogue, and cheap fluorescents-glued-to-the-wall sets. "
1069,Vice,4.2,38,Movie Nation," Vice is a low-budget sci-fi thriller that borrows heavily from “Blade Runner” and “Westworld,” and serves as an answer to the question “How much movie can you get when you shoot your $10 million film in Mobile, Alabama? The answer is, quite a lot — with modernist buildings, striking control room sets and the city’s docks serving as a backdrop. "
1070,Vice,4.2,38,Chicago Sun-Times," A loud, dopey chase film filled with substandard shootouts. "
1071,Vice,4.2,33,Entertainment Weekly," Everything about Vice feels like recycled goods. It's basically ""Westworld"" meets ""Blade Runner"" programmed by glitchy filmmaking replicators. "
1072,Vice,4.2,30,Village Voice," The film unspools with a momentum that mitigates its artless brutality, kinda, but it's a high-pressure firehose of stupid. "
