,title,rating,metascore,publisher,review
1385,Trainspotting,8.1,80,Newsweek," Artfully ambivalent, Danny Boyle's film, twists with a junkie's logic. It does not preach; it wallows in the pain and, more daringly, in the pleasure. "
1386,Trainspotting,8.1,75,Chicago Sun-Times," It uses a colorful vocabulary, it contains a lot of energy, it elevates its miserable heroes to the status of icons (in their own eyes, that is). "
1387,Trainspotting,8.1,70,TV Guide Magazine," Captures the way drug addiction gives structure and purpose to aimless lives, and evokes the breathtaking rapture of a fix. All this and a happy ending, too. "
1388,Gone with the Wind,8.1,100,Chicago Sun-Times," A towering landmark of film, quite simply because it tells a good story, and tells it wonderfully well. "
1389,Gone with the Wind,8.1,100,Empire," Well, even if it is essentially four hours about a selfish, silly cow, it's impeccably well made, and should be seen by anyone with even a passing interest in romance or movies. "
1390,Gone with the Wind,8.1,100,Variety," One of the truly great films, destined for record-breaking box office business everywhere. The lavishness of its production, the consummate care and skill which went into its making, the assemblage of its fine cast and expert technical staff combine in presenting a theatrical attraction completely justifying the princely investment of $3,900,000. "
1391,Gone with the Wind,8.1,100,The Guardian," Some elements seem grotesquely dated, but this restoration of the 1939 classic finds the film as powerful and mad as ever. "
1392,Gone with the Wind,8.1,100,Entertainment Weekly, To see Gone With the Wind on a big screen again is to weep for the fearlessness with which Hollywood once believed the sublime was possible. 
1393,Gone with the Wind,8.1,100,San Francisco Chronicle, The most striking effect of the Technicolor process is its subtlety. The viewer is aware of the gradations of flesh tones in Leigh's face and can see the color rise in her cheeks. The exact color of her eyes is a source of fascination (they are gray-blue with flashes of green). 
1394,Gone with the Wind,8.1,100,Time," Whatever it was not, Gone With the Wind was a first-rate piece of Americana, and Americans in the mass knew what they wanted before the critics had got through telling them they should not want it. "
1395,Gone with the Wind,8.1,100,The New York Times," Is it the greatest motion picture ever made? Probably not, although it is the greatest motion mural we have seen and the most ambitious film-making venture in Hollywood's spectacular history. "
1396,Gone with the Wind,8.1,90,The Telegraph," Overblown and melodramatic, it somehow achieves more than the schmaltz of its parts, thanks to a spirited modern heroine, the spoilt Scarlett O'Hara, and its refusal to give us the neat conclusions you'd expect from a 19th-century saga of ""cottonfields and cavaliers."" "
1397,Gone with the Wind,8.1,88,ReelViews," Although this epic romantic melodrama is undoubtedly one of the most popular and beloved motion pictures ever to grace the silver screen, it is also arguably the most overrated. Gone with the Wind is a very good movie, perhaps bordering on being great, but its subject matter and running time (which is easily 60 minutes too long) argue against its status as a masterpiece. "
1398,The Thing,8.1,100,Empire," The Thing is a peerless masterpiece of relentless suspense, retina-wrecking visual excess and outright, nihilistic terror, placing 12 men at an Antarctic station while a shapeshifter takes them over one by one. "
1399,The Thing,8.1,100,The Guardian," The menace of the dark polar night and the claustrophobic confines of the base are utilised to raise the fear, tension and paranoia to unbearable heights. This is a creature that doesn't just hide in the dark, but could be your friend, your colleague, or the girl beside you whose hand you are breaking in a terrified vice-like grip. "
1400,The Thing,8.1,100,Time Out," The Thing has emerged as one of our most potent modern terrors, combining the icy-cold chill of suspicion and uncertainty with those magnificently imaginative effects blowouts. "
1401,The Thing,8.1,100,Austin Chronicle," The Thing is paranoid, bleak, uncompromising, and thankfully devoid of a traditional Hollywood happy ending. Led by Russell, the ensemble cast is outstanding, but the real star of the film is Rob Bottin's imaginative creature effects. "
1402,The Thing,8.1,75,ReelViews," A paranoia-choked atmosphere is the primary reason why The Thing works as well as it does. The setup is standard stuff, establishing that the characters are isolated and can expect no help from the outside. The realization there could be an alien among them, and any one of them might not be human, is what launches The Thing into a spiral of escalating tension. "
1403,The Thing,8.1,75,TV Guide Magazine," With its fades to blinding white and its atmosphere of testosterone-fueled paranoia, Carpenter's remake hews more closely to the source material — John W. Campbell, Jr.'s 1938 novella ""Who Goes There?"" — than THE THING FROM ANOTHER WORLD and is a masterful exercise in claustrophobic suspense. "
1404,The Thing,8.1,63,Chicago Sun-Times," The Thing is basically just a geek show, a gross-out movie in which teenagers can dare one another to watch the screen. There's nothing wrong with that; I like being scared and I was scared by many scenes in The Thing. But it seems clear that Carpenter made his choice early on to concentrate on the special effects and the technology and to allow the story and people to become secondary. "
1405,The Thing,8.1,40,Variety," If it’s the most vividly gruesome monster ever to stalk the screen that audiences crave, then The Thing is the thing. On all other levels, however, John Carpenter’s remake of Howard Hawks’ 1951 sci-fi classic comes as a letdown. "
1406,The Thing,8.1,30,The New York Times, The Thing is too phony looking to be disgusting. It qualifies only as instant junk. 
1407,The Thing,8.1,30,Chicago Reader," Carpenter's direction is slow, dark, and stately; he seems to be aiming for an enveloping, novelistic kind of effect, but all he gets is heaviness. "
1408,Fargo,8.1,100,Chicago Sun-Times," Rotates its story through satire, comedy, suspense and violence, until it emerges as one of the best films I've ever seen. "
1409,Fargo,8.1,90,Washington Post, Frances McDormand enjoys the comedic role of her career. 
1410,Fargo,8.1,90,Variety," In the darkly humorous Fargo, iconoclastic filmmakers Joel and Ethan Coen manage the precarious balancing act of respecting genre conventions and simultaneously pushing them to an almost surrealistic extreme. Very funny stuff. "
1411,Fargo,8.1,88,San Francisco Examiner," The Coens haven't been this sharp, focused and fluid since their first film. This is ""Blood Simple's"" promise fulfilled. "
1412,Fargo,8.1,80,Film.com," This mordant, macabre look at the American obsession with fast food, television and murder is icily funny. "
1413,Fargo,8.1,80,Chicago Reader," What mainly registers is the quiet desperation and simple pleasures of ordinary midwestern lives, the fatuous ways that people cover up their emotional and intellectual gaps, and the alternating pointlessness and cuteness of human existence. This may be a masterpiece of sorts, but it left me feeling rotten. "
1414,Fargo,8.1,75,ReelViews," It's easy to admire what the Coens are trying to do in Fargo, but more difficult to actually like the film. "
1415,Fargo,8.1,70,Film.com, Uniquely fascinating. 
1416,Fargo,8.1,50,Salon," To the extent that the joke is on us, the audience, and the decadent taste we've acquired for flashy violence, it works; point taken. "
1417,Fargo,8.1,40,Time, All attitude and low aptitude. 
1418,Finding Nemo,8.1,100,Entertainment Weekly," You could trawl the seven seas and not net a funnier, more beautiful, and more original work of art and comedy than Finding Nemo. "
1419,Finding Nemo,8.1,100,Chicago Sun-Times," This time the dad is the hero of the story, although in most animation it is almost always the mother. "
1420,Finding Nemo,8.1,100,Chicago Tribune," Finding Nemo and its Pixar predecessors tap into the shared gene among the kids and adults that delights in imagination-engaging, eye-tickling and wit-filled storytelling. You connect to these sea creatures as you rarely do with humans in big-screen adventures. The result: a true sunken treasure. "
1421,Finding Nemo,8.1,90,The New York Times," The humor bubbling through Finding Nemo is so fresh, sure of itself and devoid of the cutesy, saccharine condescension that drips through so many family comedies that you have to wonder what it is about the Pixar technology that inspires the creators to be so endlessly inventive. "
1422,Finding Nemo,8.1,90,Wall Street Journal," An undersea treasure all the same, and a prodigy of visual energy. "
